MES/AÑO,TIPO CLIENTES,PRODUCTO,PRECIO POR TON (USD),MARCA,INVERSION,% TIENDAS IMPACTADAS,DIAS HABILES,TEMPERATURA,INFLACION,VENTAS (TON),VENTAS (PESOS),INVERSION (PESOS),INGRESOS
2019-01-01,CLIENTES PEQUEÑOS,A5,15767.03,MARCA3,0.3062,0.3,22,22.2,0.06,10.739,169322.14,51846.44,117475.7
2019-01-01,CLIENTES PEQUEÑOS,A6,16498.2,MARCA3,0.29,0.04,22,22.2,0.06,1.794,29597.77,8583.35,21014.42
2019-01-01,CLIENTES PEQUEÑOS,A7,16470.89,MARCA3,0.3666,0.03,22,22.2,0.06,1.035,17047.37,6249.57,10797.8
2019-01-01,CLIENTES PEQUEÑOS,A8,11021.9,MARCA1,0.3493,0.24,22,22.2,0.06,7.875,86797.46,30318.35,56479.11
2019-01-01,CLIENTES PEQUEÑOS,A9,8316.18,MARCA1,0.2197,0.29,22,22.2,0.06,106.061,882022.37,193780.31,688242.06
2019-01-01,CLIENTES PEQUEÑOS,A10,20230.37,MARCA1,0.2786,0.28,22,22.2,0.06,7.056,142745.49,39768.89,102976.6
2019-01-01,CLIENTES PEQUEÑOS,A11,24564.45,MARCA1,0.4426,0.33,22,22.2,0.06,2.955,72587.95,32127.43,40460.52
2019-01-01,CLIENTES PEQUEÑOS,A14,19239.75,MARCA1,0.2895,0.37,22,22.2,0.06,5.194,99931.26,28930.1,71001.16
2019-01-01,CLIENTES PEQUEÑOS,A15,14297.45,MARCA4,0.3255,0.06,22,22.2,0.06,3.925,56117.49,18266.24,37851.25
2019-01-01,CLIENTES PEQUEÑOS,A16,16848.05,MARCA4,0.2009,0.04,22,22.2,0.06,2.069,34858.62,7003.1,27855.52
2019-01-01,CLIENTES PEQUEÑOS,A17,17061.85,MARCA5,0.2722,0.11,22,22.2,0.06,1.597,27247.77,7416.84,19830.93
2019-01-01,CLIENTES PEQUEÑOS,A18,10161.29,MARCA5,0.2535,0.8,22,22.2,0.06,240.763,2446462.66,620178.28,1826284.38
2019-01-01,CLIENTES PEQUEÑOS,A19,15576.45,MARCA5,0.3075,0.65,22,22.2,0.06,38.416,598384.9,184003.36,414381.54
2019-01-01,CLIENTES PEQUEÑOS,A20,11491.02,MARCA1,0.3016,0.59,22,22.2,0.06,42.324,486345.93,146681.93,339664.0
2019-01-01,CLIENTES PEQUEÑOS,A21,8968.41,MARCA1,0.2673,0.65,22,22.2,0.06,66.595,597251.26,159645.26,437606.0
2019-01-01,CLIENTES PEQUEÑOS,A22,17339.46,MARCA1,0.2362,0.34,22,22.2,0.06,17.231,298776.24,70570.95,228205.29
2019-01-01,CLIENTES PEQUEÑOS,A23,12408.65,MARCA6,0.4143,0.73,22,22.2,0.06,50.469,626252.16,259456.27,366795.89
2019-02-01,CLIENTES GRANDES,A1,11067.81,MARCA1,0.2887,0.93,20,23.0,0.2,13.816,152912.86,44145.94,108766.92
2019-02-01,CLIENTES GRANDES,A2,15416.22,MARCA2,0.3416,1.0,20,23.0,0.2,45.171,696366.07,237878.65,458487.42
2019-02-01,CLIENTES GRANDES,A3,17846.58,MARCA2,0.1953,0.85,20,23.0,0.2,3.014,53789.59,10505.11,43284.48
2019-02-01,CLIENTES GRANDES,A4,14220.98,MARCA1,0.3475,1.0,20,23.0,0.2,31.899,453635.04,157638.18,295996.86
2019-02-01,CLIENTES GRANDES,A5,15969.92,MARCA3,0.2692,0.93,20,23.0,0.2,20.747,331327.93,89193.48,242134.45
2019-02-01,CLIENTES GRANDES,A6,15961.27,MARCA3,0.2387,0.85,20,23.0,0.2,5.197,82950.72,19800.34,63150.38
2019-02-01,CLIENTES GRANDES,A7,16332.84,MARCA3,0.3058,0.78,20,23.0,0.2,3.724,60823.5,18599.83,42223.67
2019-02-01,CLIENTES GRANDES,A8,10484.53,MARCA1,0.3193,0.94,20,23.0,0.2,21.68,227304.61,72578.36,154726.25
2019-02-01,CLIENTES GRANDES,A9,8357.12,MARCA1,0.2289,0.86,20,23.0,0.2,11.577,96750.38,22146.16,74604.22
2019-02-01,CLIENTES GRANDES,A10,19513.34,MARCA1,0.2599,0.95,20,23.0,0.2,9.207,179659.32,46693.46,132965.86
2019-02-01,CLIENTES GRANDES,A11,23328.82,MARCA1,0.4943,0.88,20,23.0,0.2,7.002,163348.4,80743.11,82605.29
2019-02-01,CLIENTES GRANDES,A12,22671.37,MARCA1,0.2257,0.93,20,23.0,0.2,2.316,52506.89,11850.81,40656.08
2019-02-01,CLIENTES GRANDES,A13,18101.45,MARCA1,0.2206,0.92,20,23.0,0.2,7.146,129352.96,28535.26,100817.7
2019-02-01,CLIENTES GRANDES,A14,18085.25,MARCA1,0.3282,0.88,20,23.0,0.2,19.117,345735.72,113470.46,232265.26
2019-02-01,CLIENTES GRANDES,A15,14203.1,MARCA4,0.3437,0.89,20,23.0,0.2,8.454,120073.01,41269.09,78803.92
2019-02-01,CLIENTES GRANDES,A16,16592.57,MARCA4,0.1971,0.81,20,23.0,0.2,2.232,37034.62,7299.52,29735.1
2019-02-01,CLIENTES GRANDES,A17,16654.46,MARCA5,0.2539,0.76,20,23.0,0.2,5.625,93681.34,23785.69,69895.65
2019-02-01,CLIENTES GRANDES,A18,10239.18,MARCA5,0.2221,0.89,20,23.0,0.2,13.657,139836.48,31057.68,108778.8
2019-02-01,CLIENTES GRANDES,A19,15383.99,MARCA5,0.267,1.0,20,23.0,0.2,40.17,617974.88,164999.29,452975.59
2019-02-01,CLIENTES GRANDES,A20,10925.01,MARCA1,0.262,1.0,20,23.0,0.2,59.857,653938.32,171331.84,482606.48
2019-02-01,CLIENTES GRANDES,A21,8494.89,MARCA1,0.249,0.93,20,23.0,0.2,70.795,601395.74,149747.54,451648.2
2019-02-01,CLIENTES GRANDES,A22,17257.86,MARCA1,0.246,0.94,20,23.0,0.2,9.023,155717.67,38306.55,117411.12
2019-02-01,CLIENTES GRANDES,A23,12103.32,MARCA6,0.3762,1.0,20,23.0,0.2,62.96,762025.03,286673.82,475351.21
2019-02-01,CLIENTES GRANDES,A24,12449.86,MARCA6,0.4063,0.87,20,23.0,0.2,9.259,115273.25,46835.52,68437.73
2019-02-01,CLIENTES PEQUEÑOS,A1,11067.81,MARCA1,0.2887,0.43,20,23.0,0.2,40.646,449862.21,129875.22,319986.99
2019-02-01,CLIENTES PEQUEÑOS,A2,15416.22,MARCA2,0.3416,0.28,20,23.0,0.2,32.487,500826.74,171082.41,329744.33
2019-02-01,CLIENTES PEQUEÑOS,A3,17846.58,MARCA2,0.1953,0.22,20,23.0,0.2,14.758,263379.83,51438.08,211941.75
2019-02-01,CLIENTES PEQUEÑOS,A4,14220.98,MARCA1,0.3475,0.66,20,23.0,0.2,88.499,1258542.51,437343.52,821198.99
2019-02-01,CLIENTES PEQUEÑOS,A5,15969.92,MARCA3,0.2692,0.3,20,23.0,0.2,20.844,332877.01,89610.49,243266.52
2019-02-01,CLIENTES PEQUEÑOS,A6,15961.27,MARCA3,0.2387,0.04,20,23.0,0.2,2.42,38626.27,9220.09,29406.18
2019-02-01,CLIENTES PEQUEÑOS,A7,16332.84,MARCA3,0.3058,0.03,20,23.0,0.2,1.462,23878.61,7302.08,16576.53
2019-02-01,CLIENTES PEQUEÑOS,A8,10484.53,MARCA1,0.3193,0.22,20,23.0,0.2,17.488,183353.46,58544.76,124808.7
2019-02-01,CLIENTES PEQUEÑOS,A9,8357.12,MARCA1,0.2289,0.3,20,23.0,0.2,141.107,1179248.13,269929.9,909318.23
2019-02-01,CLIENTES PEQUEÑOS,A10,19513.34,MARCA1,0.2599,0.27,20,23.0,0.2,26.453,516186.38,134156.84,382029.54
2019-02-01,CLIENTES PEQUEÑOS,A11,23328.82,MARCA1,0.4943,0.31,20,23.0,0.2,2.709,63197.77,31238.66,31959.11
2019-02-01,CLIENTES PEQUEÑOS,A14,18085.25,MARCA1,0.3282,0.35,20,23.0,0.2,4.859,87876.23,28840.98,59035.25
2019-02-01,CLIENTES PEQUEÑOS,A15,14203.1,MARCA4,0.3437,0.06,20,23.0,0.2,3.59,50989.13,17524.96,33464.17
2019-02-01,CLIENTES PEQUEÑOS,A16,16592.57,MARCA4,0.1971,0.04,20,23.0,0.2,2.129,35325.58,6962.67,28362.91
2019-02-01,CLIENTES PEQUEÑOS,A17,16654.46,MARCA5,0.2539,0.1,20,23.0,0.2,7.218,120211.89,30521.8,89690.09
2019-02-01,CLIENTES PEQUEÑOS,A18,10239.18,MARCA5,0.2221,0.79,20,23.0,0.2,403.129,4127710.39,916764.48,3210945.91
2019-02-01,CLIENTES PEQUEÑOS,A19,15383.99,MARCA5,0.267,0.66,20,23.0,0.2,55.859,859334.3,229442.26,629892.04
2019-02-01,CLIENTES PEQUEÑOS,A20,10925.01,MARCA1,0.262,0.59,20,23.0,0.2,56.746,619950.62,162427.06,457523.56
2019-02-01,CLIENTES PEQUEÑOS,A21,8494.89,MARCA1,0.249,0.65,20,23.0,0.2,118.501,1006652.96,250656.59,755996.37
2019-02-01,CLIENTES PEQUEÑOS,A22,17257.86,MARCA1,0.246,0.34,20,23.0,0.2,42.173,727815.73,179042.67,548773.06
2019-02-01,CLIENTES PEQUEÑOS,A23,12103.32,MARCA6,0.3762,0.72,20,23.0,0.2,90.514,1095519.91,412134.59,683385.32
2019-03-01,CLIENTES GRANDES,A1,12713.88,MARCA1,0.2571,0.93,21,22.5,0.88,18.944,240851.74,61922.98,178928.76
2019-03-01,CLIENTES GRANDES,A2,16502.22,MARCA2,0.2714,1.0,21,22.5,0.88,60.795,1003252.46,272282.72,730969.74
2019-03-01,CLIENTES GRANDES,A3,17111.34,MARCA2,0.1715,0.84,21,22.5,0.88,2.191,37490.95,6429.7,31061.25
2019-03-01,CLIENTES GRANDES,A4,14068.8,MARCA1,0.234,1.0,21,22.5,0.88,40.767,573542.77,134209.01,439333.76
2019-03-01,CLIENTES GRANDES,A5,16987.9,MARCA3,0.2665,0.93,21,22.5,0.88,27.456,466419.78,124300.87,342118.91
2019-03-01,CLIENTES GRANDES,A6,16814.22,MARCA3,0.2393,0.85,21,22.5,0.88,7.009,117850.87,28201.71,89649.16
2019-03-01,CLIENTES GRANDES,A7,16421.76,MARCA3,0.2701,0.8,21,22.5,0.88,9.385,154118.22,41627.33,112490.89
2019-03-01,CLIENTES GRANDES,A8,11825.75,MARCA1,0.244,0.94,21,22.5,0.88,33.216,392804.11,95844.2,296959.91
2019-03-01,CLIENTES GRANDES,A9,9106.51,MARCA1,0.2632,0.87,21,22.5,0.88,10.224,93104.96,24505.23,68599.73
2019-03-01,CLIENTES GRANDES,A10,21916.58,MARCA1,0.2332,0.93,21,22.5,0.88,10.354,226924.27,52918.74,174005.53
2019-03-01,CLIENTES GRANDES,A11,25415.74,MARCA1,0.2928,0.88,21,22.5,0.88,12.582,319780.84,93631.83,226149.01
2019-03-01,CLIENTES GRANDES,A12,25978.39,MARCA1,0.2077,0.93,21,22.5,0.88,3.159,82065.73,17045.05,65020.68
2019-03-01,CLIENTES GRANDES,A13,20878.92,MARCA1,0.2436,0.93,21,22.5,0.88,6.533,136401.98,33227.52,103174.46
2019-03-01,CLIENTES GRANDES,A14,20805.31,MARCA1,0.3947,0.91,21,22.5,0.88,15.426,320942.71,126676.09,194266.62
2019-03-01,CLIENTES GRANDES,A15,14343.42,MARCA4,0.2841,0.88,21,22.5,0.88,11.248,161334.79,45835.21,115499.58
2019-03-01,CLIENTES GRANDES,A16,17019.78,MARCA4,0.1613,0.81,21,22.5,0.88,2.891,49204.18,7936.63,41267.55
2019-03-01,CLIENTES GRANDES,A17,18365.65,MARCA5,0.2642,0.75,21,22.5,0.88,6.407,117668.72,31088.08,86580.64
2019-03-01,CLIENTES GRANDES,A18,11158.41,MARCA5,0.2187,0.88,21,22.5,0.88,16.501,184124.92,40268.12,143856.8
2019-03-01,CLIENTES GRANDES,A19,16506.38,MARCA5,0.223,1.0,21,22.5,0.88,62.826,1037029.83,231257.65,805772.18
2019-03-01,CLIENTES GRANDES,A20,12444.71,MARCA1,0.2653,1.0,21,22.5,0.88,60.782,756414.36,200676.73,555737.63
2019-03-01,CLIENTES GRANDES,A21,9636.73,MARCA1,0.2387,0.93,21,22.5,0.88,85.917,827958.93,197633.8,630325.13
2019-03-01,CLIENTES GRANDES,A22,17633.73,MARCA1,0.2392,0.95,21,22.5,0.88,9.366,165157.52,39505.68,125651.84
2019-03-01,CLIENTES GRANDES,A23,13295.7,MARCA6,0.3158,1.0,21,22.5,0.88,97.379,1294721.97,408873.2,885848.77
2019-03-01,CLIENTES GRANDES,A24,12864.36,MARCA6,0.2746,0.87,21,22.5,0.88,14.902,191704.69,52642.11,139062.58
2019-03-01,CLIENTES PEQUEÑOS,A1,12713.88,MARCA1,0.2571,0.44,21,22.5,0.88,43.143,548514.92,141023.19,407491.73
2019-03-01,CLIENTES PEQUEÑOS,A2,16502.22,MARCA2,0.2714,0.28,21,22.5,0.88,48.745,804400.71,218314.35,586086.36
2019-03-01,CLIENTES PEQUEÑOS,A3,17111.34,MARCA2,0.1715,0.25,21,22.5,0.88,31.926,546296.64,93689.87,452606.77
2019-03-01,CLIENTES PEQUEÑOS,A4,14068.8,MARCA1,0.234,0.67,21,22.5,0.88,139.424,1961528.37,458997.64,1502530.73
2019-03-01,CLIENTES PEQUEÑOS,A5,16987.9,MARCA3,0.2665,0.31,21,22.5,0.88,29.273,497286.8,132526.93,364759.87
2019-03-01,CLIENTES PEQUEÑOS,A6,16814.22,MARCA3,0.2393,0.04,21,22.5,0.88,2.579,43363.87,10376.97,32986.9
2019-03-01,CLIENTES PEQUEÑOS,A7,16421.76,MARCA3,0.2701,0.02,21,22.5,0.88,0.627,10296.44,2781.07,7515.37
2019-03-01,CLIENTES PEQUEÑOS,A8,11825.75,MARCA1,0.244,0.23,21,22.5,0.88,21.888,258842.02,63157.45,195684.57
2019-03-01,CLIENTES PEQUEÑOS,A9,9106.51,MARCA1,0.2632,0.32,21,22.5,0.88,102.318,931759.89,245239.2,686520.69
2019-03-01,CLIENTES PEQUEÑOS,A10,21916.58,MARCA1,0.2332,0.29,21,22.5,0.88,18.048,395550.44,92242.36,303308.08
2019-03-01,CLIENTES PEQUEÑOS,A11,25415.74,MARCA1,0.2928,0.29,21,22.5,0.88,2.72,69130.81,20241.5,48889.31
2019-03-01,CLIENTES PEQUEÑOS,A14,20805.31,MARCA1,0.3947,0.36,21,22.5,0.88,3.919,81536.01,32182.26,49353.75
2019-03-01,CLIENTES PEQUEÑOS,A15,14343.42,MARCA4,0.2841,0.06,21,22.5,0.88,5.169,74141.14,21063.5,53077.64
2019-03-01,CLIENTES PEQUEÑOS,A16,17019.78,MARCA4,0.1613,0.04,21,22.5,0.88,2.897,49306.3,7953.11,41353.19
2019-03-01,CLIENTES PEQUEÑOS,A17,18365.65,MARCA5,0.2642,0.09,21,22.5,0.88,3.75,68871.19,18195.77,50675.42
2019-03-01,CLIENTES PEQUEÑOS,A18,11158.41,MARCA5,0.2187,0.79,21,22.5,0.88,436.107,4866260.71,1064251.22,3802009.49
2019-03-01,CLIENTES PEQUEÑOS,A19,16506.38,MARCA5,0.223,0.66,21,22.5,0.88,61.585,1016545.41,226689.63,789855.78
2019-03-01,CLIENTES PEQUEÑOS,A20,12444.71,MARCA1,0.2653,0.58,21,22.5,0.88,72.562,903013.05,239569.36,663443.69
2019-03-01,CLIENTES PEQUEÑOS,A21,9636.73,MARCA1,0.2387,0.66,21,22.5,0.88,116.176,1119556.74,267238.19,852318.55
2019-03-01,CLIENTES PEQUEÑOS,A22,17633.73,MARCA1,0.2392,0.35,21,22.5,0.88,30.468,537264.49,128513.67,408750.82
2019-03-01,CLIENTES PEQUEÑOS,A23,13295.7,MARCA6,0.3158,0.71,21,22.5,0.88,107.143,1424541.19,449870.11,974671.08
2019-04-01,CLIENTES GRANDES,A1,11704.63,MARCA1,0.2735,0.93,20,20.9,1.1,14.771,172889.09,47285.17,125603.92
2019-04-01,CLIENTES GRANDES,A2,15655.23,MARCA2,0.3512,1.0,20,20.9,1.1,29.523,462189.36,162320.9,299868.46
2019-04-01,CLIENTES GRANDES,A3,16778.18,MARCA2,0.1708,0.85,20,20.9,1.1,2.863,48035.93,8204.54,39831.39
2019-04-01,CLIENTES GRANDES,A4,13975.0,MARCA1,0.3851,1.0,20,20.9,1.1,24.316,339816.1,130863.18,208952.92
2019-04-01,CLIENTES GRANDES,A5,16062.85,MARCA3,0.3103,0.92,20,20.9,1.1,13.638,219065.15,67975.92,151089.23
2019-04-01,CLIENTES GRANDES,A6,15815.99,MARCA3,0.223,0.85,20,20.9,1.1,2.491,39397.63,8785.67,30611.96
2019-04-01,CLIENTES GRANDES,A7,16210.06,MARCA3,0.2202,0.8,20,20.9,1.1,3.549,57529.5,12668.0,44861.5
2019-04-01,CLIENTES GRANDES,A8,11172.34,MARCA1,0.2715,0.93,20,20.9,1.1,24.361,272169.37,73893.98,198275.39
2019-04-01,CLIENTES GRANDES,A9,8475.24,MARCA1,0.2383,0.86,20,20.9,1.1,11.753,99609.5,23736.94,75872.56
2019-04-01,CLIENTES GRANDES,A10,19987.6,MARCA1,0.2983,0.91,20,20.9,1.1,8.35,166896.46,49785.21,117111.25
2019-04-01,CLIENTES GRANDES,A11,25468.72,MARCA1,0.4247,0.88,20,20.9,1.1,2.543,64766.95,27506.52,37260.43
2019-04-01,CLIENTES GRANDES,A12,22638.31,MARCA1,0.1958,0.92,20,20.9,1.1,4.316,97706.95,19131.02,78575.93
2019-04-01,CLIENTES GRANDES,A13,18031.19,MARCA1,0.2247,0.91,20,20.9,1.1,8.764,158025.35,35508.3,122517.05
2019-04-01,CLIENTES GRANDES,A14,18967.42,MARCA1,0.3606,0.94,20,20.9,1.1,13.692,259701.91,93648.51,166053.4
2019-04-01,CLIENTES GRANDES,A15,14134.51,MARCA4,0.2702,0.86,20,20.9,1.1,12.809,181048.94,48919.42,132129.52
2019-04-01,CLIENTES GRANDES,A16,16908.61,MARCA4,0.146,0.8,20,20.9,1.1,2.335,39481.6,5764.31,33717.29
2019-04-01,CLIENTES GRANDES,A17,17050.73,MARCA5,0.2427,0.83,20,20.9,1.1,5.962,101656.45,24672.02,76984.43
2019-04-01,CLIENTES GRANDES,A18,10536.78,MARCA5,0.2573,0.9,20,20.9,1.1,16.075,169378.74,43581.15,125797.59
2019-04-01,CLIENTES GRANDES,A19,15762.52,MARCA5,0.235,1.0,20,20.9,1.1,33.96,535295.18,125794.37,409500.81
2019-04-01,CLIENTES GRANDES,A20,12345.27,MARCA1,0.2776,1.0,20,20.9,1.1,51.847,640065.21,177682.1,462383.11
2019-04-01,CLIENTES GRANDES,A21,8948.5,MARCA1,0.2851,0.93,20,20.9,1.1,53.413,477966.23,136268.17,341698.06
2019-04-01,CLIENTES GRANDES,A22,16870.09,MARCA1,0.2756,0.98,20,20.9,1.1,9.518,160569.52,44252.96,116316.56
2019-04-01,CLIENTES GRANDES,A23,12712.24,MARCA6,0.2239,1.0,20,20.9,1.1,66.746,848491.17,189977.17,658514.0
2019-04-01,CLIENTES GRANDES,A24,12445.29,MARCA6,0.2401,0.87,20,20.9,1.1,7.953,98977.39,23764.47,75212.92
2019-04-01,CLIENTES PEQUEÑOS,A1,11704.63,MARCA1,0.2735,0.46,20,20.9,1.1,29.025,339726.89,92915.3,246811.59
2019-04-01,CLIENTES PEQUEÑOS,A2,15655.23,MARCA2,0.3512,0.29,20,20.9,1.1,27.916,437031.4,153485.43,283545.97
2019-04-01,CLIENTES PEQUEÑOS,A3,16778.18,MARCA2,0.1708,0.24,20,20.9,1.1,23.684,397374.42,67871.55,329502.87
2019-04-01,CLIENTES PEQUEÑOS,A4,13975.0,MARCA1,0.3851,0.69,20,20.9,1.1,47.737,667124.58,256909.68,410214.9
2019-04-01,CLIENTES PEQUEÑOS,A5,16062.85,MARCA3,0.3103,0.32,20,20.9,1.1,15.115,242789.98,75337.73,167452.25
2019-04-01,CLIENTES PEQUEÑOS,A6,15815.99,MARCA3,0.223,0.04,20,20.9,1.1,3.409,53916.71,12023.43,41893.28
2019-04-01,CLIENTES PEQUEÑOS,A7,16210.06,MARCA3,0.2202,0.02,20,20.9,1.1,2.576,41757.11,9194.92,32562.19
2019-04-01,CLIENTES PEQUEÑOS,A8,11172.34,MARCA1,0.2715,0.25,20,20.9,1.1,11.651,130168.93,35340.86,94828.07
2019-04-01,CLIENTES PEQUEÑOS,A9,8475.24,MARCA1,0.2383,0.32,20,20.9,1.1,112.676,954956.14,227566.05,727390.09
2019-04-01,CLIENTES PEQUEÑOS,A10,19987.6,MARCA1,0.2983,0.29,20,20.9,1.1,13.677,273370.41,81546.39,191824.02
2019-04-01,CLIENTES PEQUEÑOS,A11,25468.72,MARCA1,0.4247,0.31,20,20.9,1.1,2.15,54757.75,23255.62,31502.13
2019-04-01,CLIENTES PEQUEÑOS,A14,18967.42,MARCA1,0.3606,0.35,20,20.9,1.1,4.655,88293.34,31838.58,56454.76
2019-04-01,CLIENTES PEQUEÑOS,A15,14134.51,MARCA4,0.2702,0.06,20,20.9,1.1,3.418,48311.76,13053.84,35257.92
2019-04-01,CLIENTES PEQUEÑOS,A16,16908.61,MARCA4,0.146,0.04,20,20.9,1.1,1.583,26766.33,3907.88,22858.45
2019-04-01,CLIENTES PEQUEÑOS,A17,17050.73,MARCA5,0.2427,0.1,20,20.9,1.1,7.56,128903.52,31284.88,97618.64
2019-04-01,CLIENTES PEQUEÑOS,A18,10536.78,MARCA5,0.2573,0.8,20,20.9,1.1,234.986,2475995.79,637073.72,1838922.07
2019-04-01,CLIENTES PEQUEÑOS,A19,15762.52,MARCA5,0.235,0.66,20,20.9,1.1,63.814,1005869.45,236379.32,769490.13
2019-04-01,CLIENTES PEQUEÑOS,A20,12345.27,MARCA1,0.2776,0.6,20,20.9,1.1,52.978,654027.71,181558.09,472469.62
2019-04-01,CLIENTES PEQUEÑOS,A21,8948.5,MARCA1,0.2851,0.64,20,20.9,1.1,79.533,711701.05,202905.97,508795.08
2019-04-01,CLIENTES PEQUEÑOS,A22,16870.09,MARCA1,0.2756,0.37,20,20.9,1.1,17.535,295817.03,81527.17,214289.86
2019-04-01,CLIENTES PEQUEÑOS,A23,12712.24,MARCA6,0.2239,0.71,20,20.9,1.1,72.654,923595.08,206792.94,716802.14
2019-05-01,CLIENTES GRANDES,A1,11612.97,MARCA1,0.302,0.92,22,18.5,1.19,15.416,179025.55,54065.72,124959.83
2019-05-01,CLIENTES GRANDES,A2,16190.09,MARCA2,0.2774,1.0,22,18.5,1.19,50.343,815057.7,226097.01,588960.69
2019-05-01,CLIENTES GRANDES,A3,17132.85,MARCA2,0.177,0.85,22,18.5,1.19,3.156,54071.27,9570.61,44500.66
2019-05-01,CLIENTES GRANDES,A4,13620.07,MARCA1,0.3073,1.0,22,18.5,1.19,55.414,754742.56,231932.39,522810.17
2019-05-01,CLIENTES GRANDES,A5,16627.65,MARCA3,0.3028,0.93,22,18.5,1.19,17.762,295340.32,89429.05,205911.27
2019-05-01,CLIENTES GRANDES,A6,16997.8,MARCA3,0.2314,0.85,22,18.5,1.19,3.434,58370.45,13506.92,44863.53
2019-05-01,CLIENTES GRANDES,A7,16717.31,MARCA3,0.2296,0.79,22,18.5,1.19,3.41,57006.03,13088.58,43917.45
2019-05-01,CLIENTES GRANDES,A8,11050.33,MARCA1,0.2803,0.93,22,18.5,1.19,27.611,305110.66,85522.52,219588.14
2019-05-01,CLIENTES GRANDES,A9,8674.42,MARCA1,0.2636,0.86,22,18.5,1.19,16.369,141991.58,37428.98,104562.6
2019-05-01,CLIENTES GRANDES,A10,20210.64,MARCA1,0.2517,0.91,22,18.5,1.19,8.564,173083.92,43565.22,129518.7
2019-05-01,CLIENTES GRANDES,A11,24720.78,MARCA1,0.3046,0.88,22,18.5,1.19,10.653,263350.47,80216.55,183133.92
2019-05-01,CLIENTES GRANDES,A12,26208.9,MARCA1,0.2133,0.92,22,18.5,1.19,3.865,101297.4,21606.74,79690.66
2019-05-01,CLIENTES GRANDES,A13,20022.17,MARCA1,0.2375,0.91,22,18.5,1.19,9.853,197278.44,46853.63,150424.81
2019-05-01,CLIENTES GRANDES,A14,19311.37,MARCA1,0.4425,0.93,22,18.5,1.19,20.091,387984.73,171683.24,216301.49
2019-05-01,CLIENTES GRANDES,A15,14334.14,MARCA4,0.2336,0.85,22,18.5,1.19,9.623,137937.43,32222.18,105715.25
2019-05-01,CLIENTES GRANDES,A16,17008.36,MARCA4,0.1624,0.8,22,18.5,1.19,2.068,35173.29,5712.14,29461.15
2019-05-01,CLIENTES GRANDES,A17,17164.42,MARCA5,0.259,0.85,22,18.5,1.19,6.415,110109.75,28518.43,81591.32
2019-05-01,CLIENTES GRANDES,A18,10368.63,MARCA5,0.2501,0.91,22,18.5,1.19,20.338,210877.2,52740.39,158136.81
2019-05-01,CLIENTES GRANDES,A19,16061.67,MARCA5,0.2509,1.0,22,18.5,1.19,56.842,912977.45,229066.04,683911.41
2019-05-01,CLIENTES GRANDES,A20,11938.87,MARCA1,0.2924,1.0,22,18.5,1.19,64.618,771465.9,225576.63,545889.27
2019-05-01,CLIENTES GRANDES,A21,9056.45,MARCA1,0.2442,0.93,22,18.5,1.19,94.943,859846.53,209974.52,649872.01
2019-05-01,CLIENTES GRANDES,A22,17069.17,MARCA1,0.2519,0.97,22,18.5,1.19,8.667,147938.5,37265.71,110672.79
2019-05-01,CLIENTES GRANDES,A23,12760.43,MARCA6,0.2968,1.0,22,18.5,1.19,127.008,1620676.69,481016.84,1139659.85
2019-05-01,CLIENTES GRANDES,A24,12876.62,MARCA6,0.2511,0.86,22,18.5,1.19,12.011,154661.08,38835.4,115825.68
2019-05-01,CLIENTES PEQUEÑOS,A1,11612.97,MARCA1,0.302,0.45,22,18.5,1.19,35.81,415860.46,125589.86,290270.6
2019-05-01,CLIENTES PEQUEÑOS,A2,16190.09,MARCA2,0.2774,0.27,22,18.5,1.19,50.547,818360.48,227013.2,591347.28
2019-05-01,CLIENTES PEQUEÑOS,A3,17132.85,MARCA2,0.177,0.24,22,18.5,1.19,28.867,494573.98,87539.59,407034.39
2019-05-01,CLIENTES PEQUEÑOS,A4,13620.07,MARCA1,0.3073,0.68,22,18.5,1.19,89.608,1220467.23,375049.58,845417.65
2019-05-01,CLIENTES PEQUEÑOS,A5,16627.65,MARCA3,0.3028,0.3,22,18.5,1.19,28.392,472092.24,142949.53,329142.71
2019-05-01,CLIENTES PEQUEÑOS,A6,16997.8,MARCA3,0.2314,0.03,22,18.5,1.19,3.105,52778.17,12212.87,40565.3
2019-05-01,CLIENTES PEQUEÑOS,A7,16717.31,MARCA3,0.2296,0.03,22,18.5,1.19,1.755,29338.88,6736.21,22602.67
2019-05-01,CLIENTES PEQUEÑOS,A8,11050.33,MARCA1,0.2803,0.23,22,18.5,1.19,19.852,219371.15,61489.73,157881.42
2019-05-01,CLIENTES PEQUEÑOS,A9,8674.42,MARCA1,0.2636,0.32,22,18.5,1.19,103.084,894193.91,235709.51,658484.4
2019-05-01,CLIENTES PEQUEÑOS,A10,20210.64,MARCA1,0.2517,0.28,22,18.5,1.19,21.81,440794.06,110947.86,329846.2
2019-05-01,CLIENTES PEQUEÑOS,A11,24720.78,MARCA1,0.3046,0.32,22,18.5,1.19,2.143,52976.63,16136.68,36839.95
2019-05-01,CLIENTES PEQUEÑOS,A14,19311.37,MARCA1,0.4425,0.33,22,18.5,1.19,11.506,222196.62,98322.0,123874.62
2019-05-01,CLIENTES PEQUEÑOS,A15,14334.14,MARCA4,0.2336,0.06,22,18.5,1.19,2.723,39031.86,9117.84,29914.02
2019-05-01,CLIENTES PEQUEÑOS,A16,17008.36,MARCA4,0.1624,0.05,22,18.5,1.19,1.815,30870.17,5013.32,25856.85
